conv_id,turn,annotator_id,perceived_persona_warmth,perceived_persona_dominance,perceived_persona_curiosity,perceived_persona_structure,perceived_persona_stability,perceived_persona_deference,perceived_persona_humility,emotional_tone,realized_move,apparent_objective,response_implied_expected_reaction
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,14,gpt_pass_1,1.0,3.0,0.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,15,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,16,gpt_pass_1,2.0,3.0,2.0,2.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,17,gpt_pass_1,1.0,3.0,2.0,3.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,18,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,19,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,uncertain
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,20,gpt_pass_1,1.0,2.0,1.0,3.0,4.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,21,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,persuade,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,22,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,1.0,0.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,23,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,positive,accommodate,accommodate,agreement
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,24,gpt_pass_1,1.0,3.0,1.0,4.0,3.0,0.0,1.0,mixed,concede,accommodate,accommodation
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,25,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,26,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,27,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,accommodate,clarification
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,28,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,29,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,30,gpt_pass_1,0.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__d0c7acc109,31,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,persuade,agreement
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,0,gpt_pass_1,1.0,3.0,0.0,2.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,1,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,2,gpt_pass_1,2.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,3,gpt_pass_1,1.0,3.0,2.0,3.0,2.0,3.0,2.0,mixed,rebut,challenge,escalation
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,4,gpt_pass_1,1.0,3.0,2.0,2.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,5,gpt_pass_1,3.0,2.0,3.0,2.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,6,gpt_pass_1,2.0,3.0,2.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,7,gpt_pass_1,1.0,2.0,2.0,3.0,3.0,2.0,2.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,8,gpt_pass_1,1.0,3.0,0.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,9,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,10,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,11,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,12,gpt_pass_1,2.0,2.0,2.0,3.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,13,gpt_pass_1,0.0,3.0,1.0,2.0,3.0,0.0,0.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,14,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,15,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,16,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,17,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,3.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,18,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,19,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,20,gpt_pass_1,0.0,3.0,1.0,3.0,3.0,0.0,1.0,negative,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,21,gpt_pass_1,1.0,3.0,0.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,22,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,23,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,agreement
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,24,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,clarify,defend,uncertain
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,25,gpt_pass_1,2.0,3.0,1.0,2.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,26,gpt_pass_1,2.0,3.0,2.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,27,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,28,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,29,gpt_pass_1,1.0,4.0,1.0,2.0,2.0,4.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,30,gpt_pass_1,3.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,31,gpt_pass_1,1.0,3.0,1.0,1.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,0,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,2.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,1,gpt_pass_1,3.0,2.0,2.0,3.0,2.0,2.0,2.0,mixed,synthesize,explore,synthesis
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,2,gpt_pass_1,2.0,2.0,2.0,3.0,2.0,2.0,3.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,3,gpt_pass_1,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,4,gpt_pass_1,1.0,4.0,1.0,4.0,2.0,0.0,0.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,5,gpt_pass_1,2.0,3.0,2.0,3.0,2.0,2.0,2.0,mixed,clarify,explore,clarification
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,6,gpt_pass_1,1.0,3.0,0.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,7,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,8,gpt_pass_1,1.0,4.0,1.0,3.0,2.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,9,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,10,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,11,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,12,gpt_pass_1,0.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,13,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,14,gpt_pass_1,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,15,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,accommodate,persuade,accommodation
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,16,gpt_pass_1,1.0,4.0,1.0,2.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,17,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,rebut,defend,clarification
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,18,gpt_pass_1,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,19,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,20,gpt_pass_1,0.0,4.0,0.0,3.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,21,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,22,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,23,gpt_pass_1,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,24,gpt_pass_1,0.0,4.0,0.0,1.0,2.0,0.0,0.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,25,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,26,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,0.0,1.0,negative,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,27,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,28,gpt_pass_1,1.0,4.0,0.0,4.0,2.0,0.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,29,gpt_pass_1,2.0,3.0,2.0,3.0,2.0,1.0,0.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,30,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,0.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,31,gpt_pass_1,1.0,3.0,2.0,2.0,2.0,1.0,0.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,0,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,1.0,2.0,positive,assert,defend,agreement
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,1,gpt_pass_1,0.0,4.0,1.0,2.0,3.0,0.0,1.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,2,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,3,gpt_pass_1,1.0,4.0,1.0,2.0,3.0,0.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,4,gpt_pass_1,1.0,3.0,2.0,3.0,2.0,2.0,2.0,mixed,clarify,defend,clarification
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,5,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,6,gpt_pass_1,2.0,3.0,2.0,3.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,7,gpt_pass_1,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,assert,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,8,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,9,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,10,gpt_pass_1,1.0,2.0,2.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,11,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,12,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,13,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,14,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,15,gpt_pass_1,1.0,4.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,16,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,17,gpt_pass_1,0.0,3.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,18,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,19,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,3.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,20,gpt_pass_1,1.0,2.0,2.0,3.0,3.0,1.0,1.0,mixed,synthesize,persuade,accommodation
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,21,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,22,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,23,gpt_pass_1,1.0,3.0,0.0,3.0,2.0,4.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,24,gpt_pass_1,2.0,3.0,2.0,2.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,25,gpt_pass_1,1.0,4.0,0.0,3.0,3.0,1.0,1.0,mixed,assert,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,26,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,27,gpt_pass_1,2.0,3.0,2.0,3.0,3.0,1.0,0.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,28,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,clarify,explore,clarification
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,29,gpt_pass_1,1.0,4.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,30,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,31,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,escalation
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,0,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,1,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,1.0,1.0,positive,assert,persuade,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,2,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,1.0,1.0,neutral,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,3,gpt_pass_1,1.0,3.0,2.0,2.0,3.0,2.0,1.0,neutral,assert,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,4,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,escalation
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,5,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,6,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,7,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,neutral,clarify,defend,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,8,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,1.0,2.0,negative,rebut,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,9,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,neutral,assert,defend,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,10,gpt_pass_1,1.0,2.0,0.0,2.0,2.0,1.0,2.0,neutral,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,11,gpt_pass_1,2.0,3.0,2.0,2.0,2.0,1.0,2.0,mixed,synthesize,defend,synthesis
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,12,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,13,gpt_pass_1,2.0,3.0,2.0,2.0,2.0,2.0,1.0,mixed,assert,persuade,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,14,gpt_pass_1,1.0,2.0,2.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,15,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,16,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,0.0,2.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,17,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,2.0,2.0,neutral,clarify,defend,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,18,gpt_pass_1,2.0,4.0,1.0,2.0,3.0,0.0,1.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,19,gpt_pass_1,1.0,2.0,2.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,20,gpt_pass_1,1.0,3.0,2.0,3.0,2.0,1.0,2.0,negative,rebut,challenge,rebuttal
