conv_id,turn,perceived_persona_warmth,perceived_persona_dominance,perceived_persona_curiosity,perceived_persona_structure,perceived_persona_stability,perceived_persona_deference,perceived_persona_humility,emotional_tone,realized_move,apparent_objective,response_implied_expected_reaction
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,16,1.0,2.0,2.0,2.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,17,1.0,3.0,1.0,2.0,3.0,3.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,18,2.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,19,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,20,0.0,3.0,1.0,3.0,3.0,0.0,1.0,negative,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,21,1.0,3.0,0.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,22,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,23,1.0,3.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,agreement
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,24,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,clarify,defend,uncertain
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,25,2.0,3.0,1.0,2.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,26,2.0,3.0,2.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,27,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,28,2.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,29,1.0,4.0,1.0,2.0,2.0,4.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,30,3.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__19426fc16d,31,1.0,3.0,1.0,1.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,1,3.0,2.0,2.0,3.0,2.0,2.0,2.0,mixed,synthesize,explore,synthesis
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,2,2.0,2.0,2.0,3.0,2.0,2.0,3.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,3,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,4,1.0,4.0,1.0,4.0,2.0,0.0,0.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,5,2.0,3.0,2.0,3.0,2.0,2.0,2.0,mixed,clarify,explore,clarification
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,6,1.0,3.0,0.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,7,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,8,1.0,4.0,1.0,3.0,2.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,9,1.0,2.0,2.0,2.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,10,1.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,11,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,12,0.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,13,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,14,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,15,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,accommodate,persuade,accommodation
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,16,1.0,4.0,1.0,2.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,17,1.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,rebut,defend,clarification
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,18,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,19,2.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,20,0.0,4.0,0.0,3.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,21,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,22,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,23,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,24,0.0,4.0,0.0,1.0,2.0,0.0,0.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,25,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,26,1.0,3.0,1.0,3.0,3.0,0.0,1.0,negative,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,27,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,28,1.0,4.0,0.0,4.0,2.0,0.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,29,2.0,3.0,2.0,3.0,2.0,1.0,0.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,30,1.0,3.0,1.0,3.0,2.0,0.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__opp_sup__s0__f9a2614793,31,1.0,3.0,2.0,2.0,2.0,1.0,0.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,positive,assert,defend,agreement
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,1,0.0,4.0,1.0,2.0,3.0,0.0,1.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,2,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,3,1.0,4.0,1.0,2.0,3.0,0.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,4,1.0,3.0,2.0,3.0,2.0,2.0,2.0,mixed,clarify,defend,clarification
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,5,1.0,3.0,1.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,6,2.0,3.0,2.0,3.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,7,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,assert,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,8,1.0,3.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,9,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,10,1.0,2.0,2.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,11,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,12,1.0,3.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,13,1.0,3.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,14,1.0,3.0,1.0,2.0,3.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,15,1.0,4.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,16,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,17,0.0,3.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,18,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,19,1.0,3.0,1.0,2.0,2.0,3.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,20,1.0,2.0,2.0,3.0,3.0,1.0,1.0,mixed,synthesize,persuade,accommodation
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,21,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,22,2.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,23,1.0,3.0,0.0,3.0,2.0,4.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,24,2.0,3.0,2.0,2.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,25,1.0,4.0,0.0,3.0,3.0,1.0,1.0,mixed,assert,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,26,2.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,27,2.0,3.0,2.0,3.0,3.0,1.0,0.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,28,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,clarify,explore,clarification
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,29,1.0,4.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,30,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__llama3_8b__llama3_8b__sup_opp__s0__7bb8090769,31,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,escalation
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,1,2.0,3.0,1.0,3.0,2.0,1.0,1.0,positive,assert,persuade,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,2,1.0,2.0,1.0,2.0,3.0,1.0,1.0,neutral,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,3,1.0,3.0,2.0,2.0,3.0,2.0,1.0,neutral,assert,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,4,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,escalation
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,5,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,6,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,7,1.0,2.0,2.0,2.0,2.0,1.0,1.0,neutral,clarify,defend,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,8,1.0,2.0,1.0,2.0,3.0,1.0,2.0,negative,rebut,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,9,1.0,2.0,1.0,2.0,2.0,2.0,1.0,neutral,assert,defend,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,10,1.0,2.0,0.0,2.0,2.0,1.0,2.0,neutral,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,11,2.0,3.0,2.0,2.0,2.0,1.0,2.0,mixed,synthesize,defend,synthesis
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,12,1.0,3.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,13,2.0,3.0,2.0,2.0,2.0,2.0,1.0,mixed,assert,persuade,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,14,1.0,2.0,2.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,15,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,16,1.0,3.0,1.0,2.0,2.0,0.0,2.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,17,2.0,2.0,1.0,3.0,3.0,2.0,2.0,neutral,clarify,defend,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,18,2.0,4.0,1.0,2.0,3.0,0.0,1.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,19,1.0,2.0,2.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,20,1.0,3.0,2.0,3.0,2.0,1.0,2.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,21,1.0,2.0,1.0,2.0,3.0,1.0,1.0,neutral,clarify,defend,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,22,1.0,3.0,1.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,escalation
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,23,1.0,2.0,1.0,2.0,3.0,1.0,1.0,neutral,assert,defend,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,24,1.0,3.0,1.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,25,2.0,3.0,2.0,3.0,4.0,1.0,1.0,positive,synthesize,resolve,synthesis
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,26,1.0,3.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,27,1.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,28,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,29,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,30,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__33532607ea,31,2.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,assert,defend,uncertain
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,1,1.0,3.0,1.0,2.0,3.0,3.0,1.0,negative,rebut,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,2,1.0,2.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,3,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,4,2.0,2.0,1.0,3.0,2.0,1.0,2.0,mixed,clarify,defend,clarification
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,5,1.0,3.0,1.0,2.0,2.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,6,1.0,2.0,2.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,7,1.0,2.0,1.0,2.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,8,2.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,9,1.0,3.0,1.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,escalation
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,10,2.0,2.0,1.0,3.0,2.0,1.0,2.0,mixed,assert,challenge,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,11,1.0,3.0,0.0,1.0,2.0,1.0,1.0,negative,assert,defend,escalation
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,12,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,13,1.0,4.0,0.0,2.0,3.0,4.0,0.0,negative,assert,challenge,escalation
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,14,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,15,1.0,3.0,0.0,2.0,2.0,3.0,0.0,negative,assert,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,16,1.0,2.0,1.0,3.0,3.0,1.0,2.0,mixed,assert,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,17,1.0,4.0,0.0,2.0,3.0,4.0,0.0,negative,assert,defend,closure
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,18,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,19,1.0,4.0,0.0,1.0,2.0,4.0,0.0,neutral,assert,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,20,2.0,2.0,2.0,2.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,21,0.0,4.0,0.0,2.0,3.0,4.0,0.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,22,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,23,1.0,4.0,0.0,2.0,3.0,4.0,0.0,negative,assert,defend,closure
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,24,1.0,2.0,1.0,1.0,2.0,1.0,1.0,mixed,assert,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,25,1.0,3.0,0.0,3.0,2.0,1.0,1.0,negative,rebut,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,26,2.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,synthesize,resolve,synthesis
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,27,0.0,3.0,0.0,2.0,3.0,3.0,0.0,negative,assert,defend,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,28,1.0,2.0,2.0,2.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,29,0.0,4.0,0.0,1.0,2.0,4.0,1.0,negative,assert,challenge,escalation
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,30,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,challenge,rebuttal
q1__four_day_workweek__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__3e24f5fca2,31,1.0,3.0,0.0,3.0,3.0,4.0,0.0,negative,assert,defend,agreement
q1__free_college__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__78c522ee27,0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,clarify,challenge,clarification
q1__free_college__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__78c522ee27,1,2.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,synthesize,explore,clarification
q1__free_college__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__78c522ee27,2,2.0,3.0,2.0,3.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
